DV01,Vega,Gamma,MarketMove,VaR,ResidualPnL,TradeCount,ReconBreak
55459,124165,10513,0.3128174092808408,174768,50807,382,0
240794,66238,5280,0.4234795937017818,588764,80934,558,0
126260,10930,25170,1.345272763998025,566887,37148,117,0
143789,63103,21575,0.5768309612328949,156112,4455,559,0
159932,82968,20381,0.34886653409561463,327405,21090,983,1
175449,41930,22892,0.10184243222447793,144440,53256,393,0
230607,114255,2204,0.2362218397477375,499726,90505,515,0
176846,14961,10117,0.26331432009365346,308620,51157,599,0
171220,16769,7617,1.2823126512076242,346476,66041,662,1
198226,15164,12033,0.36799007030766273,292639,51921,235,0
219040,46091,13057,0.30399292277458795,311835,56389,496,0
97854,76232,3483,0.9979609727048981,367492,17985,732,1
237259,109228,10725,1.4518954458955635,228411,6412,390,0
148535,14745,14270,1.3803794693234364,283563,57592,377,1
242968,56315,3276,0.4406271807149654,359269,66995,130,0
232652,140175,6968,0.9617470515314127,414249,97412,301,1
136415,86208,8152,1.2691036315108482,342988,15249,678,0
183779,143696,22423,0.724387615646739,507470,71270,245,0
162701,106478,9091,0.9003673764894836,168742,95092,750,1
113650,112821,20574,0.8900147902152251,441760,47061,450,0
248827,46960,8418,0.27932478448888814,501568,31590,867,1
199083,101380,13004,0.43051890013390304,406704,4262,156,0
194778,119725,17757,1.3892834086659782,551327,58400,482,1
220083,28330,8771,1.4030338566951888,441215,21714,207,0
213607,149273,26807,0.3430617108416496,599520,52555,708,1
142135,97059,16105,0.2437788202969091,559695,34324,905,1
61446,11708,9874,0.37423903388534985,598067,10297,310,0
188018,128145,15386,0.7551525876482921,466123,13391,683,0
152347,100487,17487,1.3861741224227884,519709,22837,506,0
72943,124518,5336,0.18601632019756356,492098,24440,944,1
210468,87613,2736,0.48999296766020806,166009,97763,377,0
209256,42820,26682,1.2998308531571618,528747,9938,236,0
236611,88233,19054,1.343015595582709,329647,55836,810,1
191043,74287,8882,1.0451757082358757,434085,36272,754,1
184106,60532,5379,0.8700636605419211,396826,15710,469,0
58841,83032,14117,0.7644633474381027,444913,91268,397,0
66622,125327,7239,0.41418776187447826,147650,25807,430,0
242283,107462,28177,1.4263729110449577,181074,22032,530,0
59087,96043,7230,0.9315171832027814,309830,33291,665,0
79137,98918,26517,1.357048222594593,394502,93623,533,1
61629,143617,23781,0.13881225968238023,525634,64614,190,0
227246,77751,16826,0.4397971136611557,542214,49691,522,0
238497,124315,5309,1.3067371305391036,574250,23733,132,0
83945,51931,12394,0.8726576764922179,443012,43642,705,1
210679,91064,16923,0.2110119821816377,204338,30392,760,1
115210,95810,16880,1.1532719934759756,227823,85879,921,1
226722,127759,20279,0.4030769834566721,273112,90036,536,0
152403,34096,6632,0.527183043725759,101168,85426,616,0
172977,47159,28298,0.13631985252031048,412428,42195,798,1
167831,26692,21089,1.0985792948239377,431715,84827,381,1
107687,94710,11004,1.229326292012971,251021,19009,509,0
204048,105156,19189,0.9470022243092714,268056,70577,416,1
162674,27411,17440,0.2952597664679101,259117,73960,869,1
100929,50710,20730,0.24296505858956327,253899,76180,186,0
103429,33652,3441,0.948142732012263,301608,17406,335,0
218261,36921,7667,1.3738976940543002,294004,44514,698,0
219467,134112,20854,1.3025531084347919,512693,75634,748,1
92234,136233,27379,0.8475293575641016,234894,7892,962,1
243370,58364,25966,1.30891816921832,316470,1407,940,1
58256,12385,17326,0.27801471045172155,559238,75451,345,0
92025,47932,10690,1.1356468169390752,132957,39833,279,0
109323,134317,17552,0.7636668184744657,455305,4977,405,0
231492,142989,23310,0.24189603157794173,460473,40093,584,0
87612,103721,27343,0.3770923230153309,521982,9591,509,0
96760,61393,26304,0.222733806512273,142403,84043,618,0
187713,48730,6332,1.4487746884175459,340135,72366,804,1
189438,68496,10081,0.3864210366341765,358134,98216,383,0
190443,108559,18105,0.42149678551676106,256787,17250,743,1
243673,136148,23874,0.3548794789490515,185226,93186,226,0
172097,42080,4089,0.13531992352624048,580379,20036,942,1
63688,62730,13069,0.8216445456016803,467529,73551,737,1
80155,36098,21339,1.041876216255143,305541,39017,242,0
207427,38755,26562,0.6409240391905878,498476,77493,819,1
205894,10287,2844,0.8020510761186483,447438,76221,585,1
190074,59474,7075,0.5009041947100946,327521,59605,374,0
228737,139168,24977,1.1981607506440617,114297,65146,554,1
70639,111903,16036,0.1856291485232111,295368,73257,276,0
64324,76339,10056,0.9743489855066128,362386,47196,410,0
202162,21101,19752,0.9320160209802485,113152,95841,475,1
181410,141605,12746,0.6265052345639207,106891,82389,404,0
184833,53146,16978,0.6191744832635531,156658,97782,899,1
212131,14716,26049,0.7646656017416269,346797,51076,803,1
78808,60092,10942,1.3058405784571103,396607,55902,438,1
235935,30979,16216,0.39723711995373034,103879,19881,212,0
192351,63553,15483,0.2321620492172998,153436,38294,470,0
154253,93708,20763,1.2765110402370745,264462,83542,412,1
186024,53854,7762,1.0547495023566382,161100,42298,256,0
148790,149862,7558,0.8741830994782833,342447,17811,475,0
196661,111690,14281,0.8154818912639151,140568,20727,825,1
111013,134101,21311,0.26147277685858294,571286,87087,839,1
182921,44267,7834,0.8581384377742044,557660,34549,124,0
238118,113452,25322,1.0809646935995019,401399,74349,555,1
94619,129834,24985,0.48275385223577194,552304,71293,686,0
118446,80107,8236,0.4327939861067721,276254,2419,523,0
69930,22049,13026,0.2913678652408703,261608,10888,901,1
132888,86664,2154,1.3705610994529431,145171,16062,989,1
52557,33469,25967,0.6166210909494164,452921,28002,981,1
120724,128554,23435,0.45141264025118044,100605,10465,996,1
206262,119257,24202,0.6207587821110429,482891,92817,894,1
78280,71982,11125,0.6712594973299618,584488,50854,292,0
196980,105714,7651,1.4996084010405513,422829,66140,827,1
114611,140518,6119,0.620651240635136,215088,86878,297,0
53896,20467,7402,0.8307403948963739,279399,29956,601,0
107110,142865,19860,0.12295455681814538,270432,88155,964,1
240712,134681,3196,0.9229103220755087,335344,57089,188,1
108606,87128,18105,1.2854888212816613,414869,44876,210,0
113789,57566,29427,1.287646925151142,509061,50972,571,1
241165,31516,10254,0.9447901003908328,395208,23830,670,0
132583,94930,18374,1.0763138621495516,286367,9708,861,1
109436,73362,24120,1.0146728899796178,346992,41334,261,0
145652,118334,3854,0.21246253802225135,476652,9822,245,0
221881,140107,24912,1.4776849555259048,264567,99121,115,1
139590,16032,11637,0.5579512404672018,152676,50962,520,0
112423,12774,20978,0.947124343951983,411941,26687,367,0
165245,107861,20234,1.4926238662864588,326777,49262,131,0
163226,25782,15591,1.227106853208486,182682,13426,698,0
240266,21436,7850,0.13712750460327078,314616,75137,694,0
239966,38668,6168,1.4070829129925162,195365,6434,776,1
112290,122943,16020,0.9847339776129277,216766,85939,391,1
102833,85335,16625,1.2323525709851089,183671,8814,275,0
142084,97811,15100,1.390913159497986,113740,7174,161,0
232910,95706,16159,1.1972130067894924,510287,4514,926,1
66090,38102,20900,0.9627920118882569,336733,36904,444,0
169721,90284,11293,1.2753037097760282,479923,20680,764,1
110034,80195,14066,1.030108590157898,374719,7743,251,0
176478,39788,20329,1.3649320686552533,391813,9378,971,1
69712,31900,8407,0.34500934716930154,324441,3298,630,0
56662,35329,13095,0.24241709025703476,148211,12238,757,1
124238,125656,3596,0.7700678972320572,410787,7250,632,0
111018,122310,11797,0.5101909598938429,134348,21637,450,0
97489,41454,16560,0.2723979615088027,486406,93273,695,0
191879,122784,17014,1.0553082851558353,324768,19470,475,0
197708,13093,22105,0.9972537722424523,313002,78486,331,1
63550,97916,2594,0.4388135380180187,323196,24067,355,0
155197,110970,9866,0.1247568047125188,365473,27318,317,0
161474,142958,11357,0.9837633446456205,378693,90477,700,1
167298,26712,23553,0.7051801096904802,219286,42628,958,1
102715,60248,20533,1.155878956258417,308034,41411,852,1
75527,61128,6175,1.0824646888769252,140268,51966,603,1
221505,110475,16164,0.9491076288881014,498900,38980,463,0
61460,125147,12312,1.0763108198349989,573794,84642,904,1
75313,34021,20336,1.3224585458726306,243328,35243,534,0
173744,137585,9735,0.4398700114161297,451174,2272,679,0
69179,110691,29153,0.38858902341167767,200381,40983,144,0
134409,106083,15769,1.3079630976652845,237549,1566,316,0
217588,25483,16293,1.2089101255420638,589740,5644,596,0
231392,77275,3010,1.4097239254982088,434184,3312,362,0
240639,148177,23038,0.5589652129600811,343400,29857,147,0
94978,87286,18205,0.4383447389272389,553188,53469,688,0
134611,135768,23692,1.3958935722303853,337238,12027,845,1
167897,110748,12150,1.1125124637189954,173353,58213,838,1
239277,103509,9733,0.38185802135936286,243110,35943,471,0
74638,80232,8297,1.1239922239742968,128187,94516,761,1
235636,64029,13359,0.2219798284312888,195908,36574,323,0
138787,98869,8799,0.272312895095661,438243,82570,293,0
199131,36988,29627,0.402496903918214,400643,95453,610,0
135004,96672,18617,1.3119642093255761,223397,19537,389,0
168058,22906,2227,0.8309618780608183,226154,76509,982,1
203587,137405,24737,0.9433608216256791,283243,12320,638,0
97212,52305,4640,0.4431676174276369,338217,74100,774,1
65525,116303,3448,0.9172591154440863,497645,90090,612,1
78327,137575,29856,1.307562680334964,567833,18657,279,0
75166,35138,10151,0.6526371712121375,262334,5081,661,0
178170,30643,15925,1.3486632969987267,256994,17361,256,0
148085,30820,6418,1.1141645831431919,568776,63958,460,1
62427,133704,17700,1.4896029857273234,493906,79636,475,1
235336,97881,4035,1.386419914336902,469046,33498,219,0
68853,52043,20201,1.2035049865486263,584285,43812,487,0
82987,83088,21823,1.3417076703544366,342900,25020,120,0
91358,33041,21180,0.8255304862783502,579013,68192,390,1
70214,115297,15064,1.2702913524043733,461155,62462,123,1
57103,109450,10060,1.4942692769193167,459070,27119,139,0
90155,144895,10904,1.1576025342535972,533298,37661,455,0
173920,55559,16277,0.9340643335942385,311674,91195,910,1
181448,15822,11507,0.6558016431816944,508596,39101,794,1
231777,89553,16552,0.9244155522837231,205346,67940,749,1
91181,94077,18986,0.7863251425776719,573213,54475,145,0
107057,44322,26968,0.7194318495723803,486551,55559,416,0
135011,129662,20436,1.369208594544853,178006,63663,535,1
241394,69802,4543,0.7790034105706997,254777,72489,617,0
192977,89491,21404,1.020398944526205,531630,2708,427,0
246147,46865,3356,0.9971109832541473,590570,11077,977,1
107657,75010,8334,0.4127776424057156,473354,45088,745,1
188527,119323,19747,0.3356182745212951,573417,4596,337,0
105265,114487,18956,1.1777662110590825,313898,9876,965,1
191275,78695,7510,0.30760352184020257,186001,26021,411,0
62334,56517,4709,0.9339285509908263,390527,17578,766,1
125860,118588,6501,1.0500228874248432,367458,40647,436,0
76958,43195,18612,1.3890539261042003,574985,3034,641,0
201496,37231,25237,1.4400390843720525,181962,66389,228,1
207023,75451,15917,1.3965363682562222,239497,96295,706,1
100901,64472,11872,0.35019026124060326,401083,4826,990,1
195902,88482,23120,0.26193162833273687,260132,64041,953,1
214996,18806,19758,0.4304328731533049,170421,32598,574,0
167704,46688,13811,0.9884601676852691,575602,43499,175,0
227917,11162,29643,0.27526180043515336,277950,47999,800,1
216924,53148,19902,0.5114220808002107,175585,51294,374,0
70184,69647,3838,0.2770002356832407,224338,33341,642,0
90174,72623,5536,0.6354956112258844,310028,80959,882,1
159825,30038,21196,0.3429400047093185,544459,80108,714,1
91148,74825,4329,1.4319174045030532,150891,8217,414,0
84193,89868,26214,0.984135781620823,180445,36293,281,0
103341,63289,25938,1.0606438492546233,535172,55277,761,1
118226,55651,4581,1.0347331521797543,591314,90522,749,1
177743,84947,20124,0.6998706982242006,325463,50030,466,0
152473,144350,28616,0.7409017656448129,317847,69892,175,0
58612,58464,12144,1.4452891561477588,489359,51728,574,1
244024,62923,22655,0.4578564735636701,188254,2495,900,1
151395,123294,14765,1.2864570174182215,370859,52969,543,1
214626,136879,27530,1.1706520354846992,207602,68519,608,1
239513,61176,23345,1.3342715246212582,482351,70696,924,1
163641,78739,14940,0.8684367000125032,389593,47673,123,0
71498,32247,19205,1.298671547120904,274429,30513,852,1
200986,18892,15307,0.8606885977341863,439635,26613,745,1
80119,63894,9268,0.6901747020200074,195709,85672,132,0
112559,69878,15050,0.2631381827324697,331903,60371,935,1
136493,73418,22324,0.41250544661865396,169237,38116,871,1
95150,53207,25002,0.559209111720768,250187,77066,852,1
159270,14492,28604,0.5337218112913555,208206,68554,978,1
73131,138682,26353,1.1183930796768071,136816,86678,659,1
83781,114085,17626,1.3401779060419472,125929,6833,832,1
210282,110591,25539,0.8751215090271961,351303,84373,165,1
133262,24083,26478,0.6880771157089307,342598,49406,555,0
177136,134123,15417,0.2604713417360689,142933,50409,387,0
142687,147493,5537,0.720200662744218,321454,2622,274,0
205401,56939,10870,1.1292345420945573,434269,58397,697,1
211865,61455,29500,0.3642381097067199,100760,53463,761,1
79575,131042,26868,0.565539314495257,260158,56086,906,1
91668,68923,11740,0.5291119874284008,527243,58525,450,0
87477,74603,17245,1.3622678645168103,456237,37412,654,0
155967,79906,28584,1.32310209332862,213203,23579,399,0
235390,121384,14692,0.5399459930205647,273735,36858,363,0
183304,105986,18053,0.8696606578452017,538874,97869,252,1
75435,138931,25320,0.25795924854822705,587919,5431,649,0
120698,103544,25744,0.9297146864817426,536382,59787,886,1
195403,131395,14917,0.26252218582841536,383217,83573,698,0
110629,120919,7748,0.7875292473369936,430956,56489,393,0
85717,91668,7635,0.6495495667394433,166034,73565,165,0
57396,88654,8217,0.19957640593624362,443848,34671,330,0
191895,85873,24654,1.0387704859430484,498170,8683,613,0
196261,85175,22981,0.44833738586032246,468086,3537,814,1
99544,62149,14384,0.756475844273682,431676,24425,447,0
129632,136020,29678,0.3089460782835887,329356,47395,852,1
195144,101256,1164,1.3027159745421912,325951,54074,240,1
137948,133709,20721,1.262391615314078,103020,23961,146,0
243270,80489,26662,0.6916537866117584,292700,9933,944,1
102081,126191,12142,0.5008925993882868,389833,83903,442,0
217459,89632,23089,0.431590180410549,410138,8293,791,1
55139,105078,5275,0.5515407529842988,306672,11654,811,1
79587,122271,22165,1.23511167842385,468773,27798,304,0
178532,65157,22764,1.4159550796863845,198825,7584,839,1
149702,37811,10648,0.847448964300963,533038,55792,820,1
246501,111769,24967,1.4290597642592588,154062,44069,874,1
172866,22686,28901,0.35431325222206544,318084,66685,828,1
246265,126285,21088,0.2680873920880711,347000,55518,740,1
175298,80743,3332,0.4421961886653878,400938,33436,204,0
152871,79735,14400,1.0690034797194523,527658,9451,931,1
77773,135352,12033,0.4141525430363058,541384,31152,270,0
176295,65424,25516,0.5574161494837507,284148,72889,652,0
163322,114203,27585,0.9877216884127644,226351,12531,938,1
106641,27965,7150,1.4359230642993732,342587,73037,787,1
211710,90669,15444,1.2131645649271845,430542,91830,728,1
228075,132253,28225,0.5277969232888078,416674,50635,769,1
78541,113870,13946,1.1193791366178805,589793,71518,641,1
239250,68457,18943,0.23944075293003744,280909,10167,505,0
148421,27558,25577,0.1514504780489469,454476,45203,228,0
163555,23410,3510,0.3551375356818437,441438,97979,273,0
169742,37237,6038,1.0739758346262298,376360,41207,182,0
80023,134679,7290,0.9662487983022693,523004,40804,601,0
197238,82744,21812,0.7009517404734059,345835,65487,853,1
160015,135439,19667,0.46185671301706177,147030,99094,311,0
76924,145912,12540,0.47093032207113616,574180,84260,707,1
189015,39985,25864,1.1584254897892399,570970,97527,213,1
173606,137767,8254,1.462796074183517,416743,65194,318,1
197137,105234,1147,0.7591412431684946,532695,77632,187,0
129994,117841,26200,0.8437145137210268,389900,95651,859,1
151159,140211,26876,1.369187942823657,383962,33444,703,1
173273,138977,9614,0.17973735521934756,422403,23198,853,1
68225,40169,12334,1.4182975608417987,352130,67840,143,1
146788,91300,18696,0.4698077541155039,550920,37900,249,0
144271,99246,6796,0.9535919664778827,535096,9668,252,0
246922,18741,16949,0.5764078220951704,591026,78981,955,1
90072,31886,1343,0.9866230259012786,377901,34021,510,0
237674,131915,15196,1.136113144255156,302239,49731,750,1
146551,102096,29762,0.29885705513562083,271880,63373,158,0
225776,27167,4258,0.5395866322879135,102847,26220,181,0
240923,14785,17853,0.13856431319628587,573504,19284,892,1
243547,50234,7158,1.1967913091602178,573790,51318,895,1
145301,64426,6284,0.6585612964625521,347876,95470,619,0
100921,127020,25377,1.1928036733797938,552579,28865,873,1
66907,106349,2409,0.9656384677034663,219779,62690,110,1
174508,137844,27932,0.9290800948668554,401857,68670,644,1
201448,44343,4826,0.17768518631161218,110189,27463,219,0
139145,69060,5270,1.0227219859168606,124246,95609,953,1
228179,32968,15254,0.9901374534491271,167489,52407,681,1
